datetime,station_id,line_id,passenger_count,weather,temperature,hour,day,month,year,weekday,is_weekend,is_holiday
2023-04-12 16:23:00,S1,L1,18,rainy,29.2,16,12,4,2023,2,0,0
2023-10-26 23:04:00,S1,L2,22,cloudy,25.2,23,26,10,2023,3,0,0
2023-03-06 13:50:00,S5,L1,20,sunny,22.3,13,6,3,2023,0,0,0
2023-08-19 20:43:00,S1,L3,18,rainy,31.8,20,19,8,2023,5,1,0
2023-09-05 19:14:00,S1,L3,22,sunny,26.7,19,5,9,2023,1,0,0
2023-11-27 06:56:00,S1,L1,15,sunny,27.2,6,27,11,2023,0,0,0
2023-02-23 13:56:00,S5,L3,21,rainy,25.1,13,23,2,2023,3,0,0
2023-10-14 23:05:00,S3,L2,21,sunny,20.1,23,14,10,2023,5,1,0
2023-01-22 16:02:00,S3,L1,19,cloudy,32.4,16,22,1,2023,6,1,0
2023-09-11 14:38:00,S1,L1,25,cloudy,26.6,14,11,9,2023,0,0,0
2023-02-14 15:51:00,S5,L2,21,cloudy,17.7,15,14,2,2023,1,0,0
2023-11-21 08:54:00,S3,L3,15,sunny,26.3,8,21,11,2023,1,0,0
2023-08-11 20:59:00,S3,L2,22,cloudy,20.2,20,11,8,2023,4,0,0
2023-03-04 12:07:00,S3,L2,19,sunny,30.0,12,4,3,2023,5,1,0
2023-06-08 06:09:00,S5,L3,23,sunny,29.3,6,8,6,2023,3,0,1
2023-03-24 12:49:00,S5,L2,19,cloudy,34.5,12,24,3,2023,4,0,0
2023-04-06 04:45:00,S1,L3,15,cloudy,19.6,4,6,4,2023,3,0,0
2023-07-26 01:46:00,S4,L3,14,sunny,34.2,1,26,7,2023,2,0,0
2023-07-28 12:52:00,S3,L2,16,sunny,29.6,12,28,7,2023,4,0,0
2023-04-30 09:00:00,S4,L3,26,sunny,20.2,9,30,4,2023,6,1,0
2023-02-01 00:04:00,S5,L2,19,sunny,36.1,0,1,2,2023,2,0,0
2023-04-06 23:59:00,S5,L3,26,cloudy,26.4,23,6,4,2023,3,0,0
2023-05-23 09:57:00,S5,L1,22,sunny,21.0,9,23,5,2023,1,0,0
2023-01-26 23:14:00,S4,L3,14,sunny,32.2,23,26,1,2023,3,0,0
2023-06-28 14:42:00,S5,L3,15,sunny,21.6,14,28,6,2023,2,0,0
2023-09-03 23:19:00,S1,L2,17,sunny,32.8,23,3,9,2023,6,1,0
2023-02-26 15:34:00,S5,L3,19,sunny,26.0,15,26,2,2023,6,1,1
2023-01-31 00:36:00,S2,L1,21,rainy,25.3,0,31,1,2023,1,0,0
2023-06-28 05:21:00,S4,L1,25,rainy,20.5,5,28,6,2023,2,0,0
2023-01-07 12:08:00,S2,L3,18,rainy,21.8,12,7,1,2023,5,1,0
2023-01-12 01:32:00,S5,L3,36,cloudy,27.8,1,12,1,2023,3,0,0
2023-08-28 07:13:00,S1,L1,27,sunny,18.8,7,28,8,2023,0,0,0
2023-03-21 05:58:00,S3,L2,21,cloudy,30.4,5,21,3,2023,1,0,0
2023-12-11 13:27:00,S5,L1,14,sunny,24.4,13,11,12,2023,0,0,1
2023-06-23 15:39:00,S1,L1,18,rainy,25.0,15,23,6,2023,4,0,0
2023-10-26 18:47:00,S4,L3,25,sunny,29.9,18,26,10,2023,3,0,1
2023-04-20 00:09:00,S2,L3,22,cloudy,26.0,0,20,4,2023,3,0,0
2023-05-20 14:02:00,S2,L1,15,cloudy,33.2,14,20,5,2023,5,1,0
2023-01-11 04:50:00,S2,L2,21,sunny,16.7,4,11,1,2023,2,0,0
2023-09-01 16:02:00,S4,L1,20,cloudy,31.0,16,1,9,2023,4,0,0
2023-12-14 18:28:00,S1,L1,26,rainy,27.1,18,14,12,2023,3,0,0
2023-10-19 07:08:00,S4,L2,16,sunny,23.7,7,19,10,2023,3,0,0
2023-12-19 18:49:00,S2,L1,18,rainy,31.7,18,19,12,2023,1,0,0
2023-06-07 13:00:00,S5,L1,30,rainy,29.9,13,7,6,2023,2,0,0
2023-12-23 18:23:00,S3,L3,20,cloudy,28.1,18,23,12,2023,5,1,0
2023-09-27 19:00:00,S4,L2,19,sunny,25.7,19,27,9,2023,2,0,0
2023-07-30 20:58:00,S4,L3,30,rainy,23.5,20,30,7,2023,6,1,0
2023-01-31 07:55:00,S1,L3,18,rainy,21.6,7,31,1,2023,1,0,0
2023-06-10 13:15:00,S1,L2,23,sunny,33.8,13,10,6,2023,5,1,0
2023-01-22 13:26:00,S4,L2,20,cloudy,31.1,13,22,1,2023,6,1,0
2023-08-13 18:46:00,S2,L1,17,rainy,29.8,18,13,8,2023,6,1,0
2023-01-11 04:31:00,S3,L3,19,sunny,24.9,4,11,1,2023,2,0,0
2023-04-29 17:18:00,S1,L2,16,sunny,37.2,17,29,4,2023,5,1,0
2023-02-10 00:39:00,S2,L3,26,rainy,23.5,0,10,2,2023,4,0,0
2023-12-03 18:08:00,S5,L3,26,rainy,25.1,18,3,12,2023,6,1,0
2023-08-28 14:42:00,S1,L2,22,rainy,36.1,14,28,8,2023,0,0,1
2023-01-21 07:37:00,S2,L1,26,cloudy,26.7,7,21,1,2023,5,1,0
2023-03-22 02:28:00,S2,L3,21,cloudy,35.7,2,22,3,2023,2,0,1
2023-01-10 20:32:00,S3,L2,14,sunny,28.9,20,10,1,2023,1,0,0
2023-04-01 03:43:00,S3,L1,17,sunny,24.4,3,1,4,2023,5,1,0
2023-11-14 07:26:00,S5,L3,28,rainy,26.0,7,14,11,2023,1,0,0
2023-01-25 00:28:00,S2,L2,15,sunny,23.4,0,25,1,2023,2,0,0
2023-12-02 10:33:00,S2,L3,22,cloudy,30.5,10,2,12,2023,5,1,0
2023-02-15 06:36:00,S3,L2,17,sunny,33.1,6,15,2,2023,2,0,0
2023-03-18 20:58:00,S1,L2,28,sunny,29.3,20,18,3,2023,5,1,1
2023-08-06 22:26:00,S1,L3,21,rainy,28.4,22,6,8,2023,6,1,0
2023-09-16 18:16:00,S4,L3,18,rainy,21.8,18,16,9,2023,5,1,0
2023-05-10 11:45:00,S3,L2,22,cloudy,32.5,11,10,5,2023,2,0,0
2023-04-19 14:16:00,S4,L1,16,sunny,31.2,14,19,4,2023,2,0,0
2023-12-09 02:27:00,S3,L3,22,sunny,28.4,2,9,12,2023,5,1,0
2023-07-20 19:24:00,S5,L2,20,sunny,25.5,19,20,7,2023,3,0,0
2023-06-07 16:44:00,S2,L2,24,rainy,27.2,16,7,6,2023,2,0,0
2023-07-06 11:23:00,S5,L1,18,cloudy,22.5,11,6,7,2023,3,0,0
2023-05-23 03:36:00,S3,L1,17,sunny,19.6,3,23,5,2023,1,0,0
2023-08-21 21:49:00,S2,L1,15,sunny,25.5,21,21,8,2023,0,0,0
2023-09-26 14:05:00,S1,L3,20,sunny,22.7,14,26,9,2023,1,0,0
2023-06-26 22:16:00,S1,L2,21,sunny,24.5,22,26,6,2023,0,0,0
2023-07-04 09:53:00,S4,L2,17,cloudy,24.6,9,4,7,2023,1,0,0
2023-09-14 09:36:00,S3,L2,20,cloudy,26.6,9,14,9,2023,3,0,1
2023-10-12 21:56:00,S3,L1,13,cloudy,26.3,21,12,10,2023,3,0,0
2023-11-01 01:13:00,S1,L2,18,rainy,11.7,1,1,11,2023,2,0,0
2023-06-28 19:49:00,S5,L3,28,sunny,28.7,19,28,6,2023,2,0,0
2023-02-04 06:37:00,S2,L1,25,sunny,27.7,6,4,2,2023,5,1,0
2023-05-10 12:01:00,S5,L1,19,sunny,31.8,12,10,5,2023,2,0,0
2023-01-06 03:46:00,S5,L1,26,sunny,25.9,3,6,1,2023,4,0,1
2023-10-13 07:43:00,S1,L1,15,cloudy,32.4,7,13,10,2023,4,0,0
2023-05-18 21:28:00,S1,L3,20,rainy,26.2,21,18,5,2023,3,0,0
2023-08-28 12:32:00,S1,L2,22,rainy,28.7,12,28,8,2023,0,0,0
2023-04-01 07:02:00,S4,L3,21,sunny,22.4,7,1,4,2023,5,1,0
2023-07-20 08:25:00,S5,L2,21,cloudy,32.7,8,20,7,2023,3,0,0
2023-05-12 13:31:00,S3,L3,20,rainy,33.5,13,12,5,2023,4,0,0
2023-12-10 17:45:00,S2,L1,20,rainy,36.4,17,10,12,2023,6,1,0
2023-10-03 17:03:00,S4,L1,19,sunny,24.3,17,3,10,2023,1,0,0
2023-05-07 22:02:00,S3,L3,22,rainy,29.6,22,7,5,2023,6,1,0
2023-01-03 13:01:00,S5,L3,18,sunny,19.8,13,3,1,2023,1,0,1
2023-12-18 02:24:00,S1,L2,26,cloudy,17.6,2,18,12,2023,0,0,0
2023-08-01 21:30:00,S5,L3,20,sunny,29.8,21,1,8,2023,1,0,0
2023-06-08 05:35:00,S2,L3,19,rainy,26.4,5,8,6,2023,3,0,0
2023-07-05 00:41:00,S4,L2,19,sunny,20.6,0,5,7,2023,2,0,0
2023-06-27 07:19:00,S4,L2,20,sunny,27.9,7,27,6,2023,1,0,0
2023-09-15 08:24:00,S2,L2,27,sunny,31.7,8,15,9,2023,4,0,0
2023-03-14 21:25:00,S3,L3,15,sunny,27.3,21,14,3,2023,1,0,0
2023-10-26 14:30:00,S3,L2,24,sunny,33.1,14,26,10,2023,3,0,1
2023-10-21 20:53:00,S4,L1,16,sunny,23.7,20,21,10,2023,5,1,0
2023-06-22 12:34:00,S4,L1,22,rainy,32.4,12,22,6,2023,3,0,0
2023-11-02 07:18:00,S1,L1,18,sunny,25.1,7,2,11,2023,3,0,0
2023-04-17 03:21:00,S3,L3,13,rainy,33.2,3,17,4,2023,0,0,0
2023-02-16 00:09:00,S2,L1,18,sunny,20.6,0,16,2,2023,3,0,0
2023-03-02 21:49:00,S3,L3,17,cloudy,28.2,21,2,3,2023,3,0,0
2023-06-12 03:19:00,S1,L3,16,sunny,28.1,3,12,6,2023,0,0,0
2023-11-28 14:22:00,S4,L1,16,rainy,29.4,14,28,11,2023,1,0,0
2023-08-15 18:24:00,S4,L2,20,rainy,25.2,18,15,8,2023,1,0,0
2023-10-08 13:29:00,S1,L3,19,cloudy,29.2,13,8,10,2023,6,1,0
2023-11-21 02:57:00,S2,L1,17,sunny,26.0,2,21,11,2023,1,0,0
2023-08-25 00:16:00,S4,L3,23,cloudy,24.4,0,25,8,2023,4,0,0
2023-03-10 13:10:00,S5,L2,28,sunny,34.1,13,10,3,2023,4,0,0
2023-12-17 09:41:00,S4,L2,21,sunny,27.4,9,17,12,2023,6,1,0
2023-07-23 21:14:00,S5,L1,22,rainy,19.4,21,23,7,2023,6,1,0
2023-07-21 02:51:00,S1,L3,16,cloudy,23.6,2,21,7,2023,4,0,0
2023-05-25 10:53:00,S1,L3,22,cloudy,34.3,10,25,5,2023,3,0,0
2023-06-27 14:29:00,S4,L3,17,rainy,22.5,14,27,6,2023,1,0,0
2023-09-20 09:15:00,S3,L3,21,rainy,29.7,9,20,9,2023,2,0,1
2023-09-28 09:30:00,S5,L1,23,cloudy,23.5,9,28,9,2023,3,0,0
2023-01-24 13:35:00,S2,L2,18,rainy,19.8,13,24,1,2023,1,0,0
2023-02-06 05:05:00,S4,L1,20,sunny,29.4,5,6,2,2023,0,0,0
2023-05-04 16:00:00,S2,L3,16,cloudy,25.4,16,4,5,2023,3,0,0
2023-09-08 14:47:00,S4,L3,26,cloudy,34.9,14,8,9,2023,4,0,0
2023-08-06 14:24:00,S3,L2,18,rainy,32.6,14,6,8,2023,6,1,0
2023-11-13 13:15:00,S3,L3,15,sunny,33.3,13,13,11,2023,0,0,0
2023-09-02 05:42:00,S3,L1,23,cloudy,32.3,5,2,9,2023,5,1,0
2023-08-18 13:01:00,S3,L1,24,cloudy,30.4,13,18,8,2023,4,0,0
2023-12-10 09:45:00,S1,L2,20,sunny,20.2,9,10,12,2023,6,1,1
2023-11-08 13:43:00,S1,L1,14,rainy,25.8,13,8,11,2023,2,0,0
2023-12-19 20:41:00,S5,L1,16,rainy,30.4,20,19,12,2023,1,0,0
2023-06-10 04:04:00,S2,L1,19,rainy,25.5,4,10,6,2023,5,1,0
2023-08-07 01:52:00,S4,L1,23,rainy,26.9,1,7,8,2023,0,0,0
2023-02-28 03:42:00,S4,L3,18,sunny,30.6,3,28,2,2023,1,0,0
2023-04-17 10:41:00,S1,L1,20,sunny,32.3,10,17,4,2023,0,0,0
2023-01-31 03:27:00,S4,L2,26,cloudy,22.4,3,31,1,2023,1,0,0
2023-12-24 19:23:00,S1,L2,16,cloudy,30.4,19,24,12,2023,6,1,0
2023-01-24 17:43:00,S5,L1,21,sunny,29.8,17,24,1,2023,1,0,0
2023-10-09 23:22:00,S2,L2,20,cloudy,22.1,23,9,10,2023,0,0,0
2023-07-27 06:08:00,S5,L1,15,sunny,25.0,6,27,7,2023,3,0,0
2023-10-08 11:56:00,S3,L2,19,rainy,27.7,11,8,10,2023,6,1,0
2023-02-04 09:35:00,S3,L2,28,sunny,33.9,9,4,2,2023,5,1,0
2023-11-03 03:33:00,S3,L1,12,sunny,24.9,3,3,11,2023,4,0,0
2023-10-02 00:01:00,S5,L1,15,cloudy,29.1,0,2,10,2023,0,0,0
2023-10-11 07:28:00,S4,L3,21,sunny,32.8,7,11,10,2023,2,0,0
2023-01-22 15:46:00,S2,L1,21,rainy,36.3,15,22,1,2023,6,1,0
2023-03-16 21:51:00,S3,L1,29,rainy,28.1,21,16,3,2023,3,0,0
2023-05-10 05:16:00,S3,L3,28,cloudy,16.4,5,10,5,2023,2,0,0
2023-07-28 11:11:00,S3,L1,24,cloudy,31.6,11,28,7,2023,4,0,0
2023-03-22 12:56:00,S2,L1,22,sunny,28.1,12,22,3,2023,2,0,1
2023-09-20 22:40:00,S3,L3,20,cloudy,22.8,22,20,9,2023,2,0,0
2023-06-10 07:00:00,S2,L1,21,rainy,30.6,7,10,6,2023,5,1,0
2023-03-04 21:59:00,S3,L1,11,cloudy,36.3,21,4,3,2023,5,1,0
2023-01-07 07:30:00,S5,L3,21,cloudy,28.0,7,7,1,2023,5,1,0
2023-11-07 08:04:00,S5,L3,16,rainy,18.9,8,7,11,2023,1,0,0
2023-09-19 07:52:00,S2,L2,16,sunny,34.2,7,19,9,2023,1,0,0
2023-02-19 07:07:00,S5,L1,21,sunny,27.1,7,19,2,2023,6,1,0
2023-08-08 09:52:00,S2,L2,18,cloudy,30.6,9,8,8,2023,1,0,0
2023-03-13 15:05:00,S5,L2,25,rainy,27.3,15,13,3,2023,0,0,0
2023-12-07 01:19:00,S5,L3,18,rainy,29.3,1,7,12,2023,3,0,0
2023-03-07 00:27:00,S2,L1,20,rainy,30.3,0,7,3,2023,1,0,0
2023-01-27 01:40:00,S4,L1,19,sunny,31.0,1,27,1,2023,4,0,0
2023-04-24 22:48:00,S5,L3,22,rainy,27.7,22,24,4,2023,0,0,0
2023-09-26 08:50:00,S3,L2,26,rainy,23.2,8,26,9,2023,1,0,0
2023-01-07 09:14:00,S4,L3,22,sunny,28.0,9,7,1,2023,5,1,0
2023-09-28 00:13:00,S2,L1,20,rainy,30.9,0,28,9,2023,3,0,0
2023-06-10 00:32:00,S4,L3,29,sunny,23.2,0,10,6,2023,5,1,0
2023-06-12 09:12:00,S1,L1,15,cloudy,21.5,9,12,6,2023,0,0,0
2023-06-07 23:50:00,S1,L2,26,cloudy,33.7,23,7,6,2023,2,0,0
2023-05-18 20:07:00,S5,L1,25,cloudy,35.5,20,18,5,2023,3,0,0
2023-04-29 02:38:00,S5,L2,26,cloudy,27.2,2,29,4,2023,5,1,0
2023-10-12 23:55:00,S3,L2,23,cloudy,30.0,23,12,10,2023,3,0,1
2023-07-30 02:02:00,S4,L1,26,sunny,28.9,2,30,7,2023,6,1,0
2023-08-03 11:27:00,S1,L1,25,sunny,16.1,11,3,8,2023,3,0,0
2023-03-13 20:50:00,S5,L2,14,sunny,28.0,20,13,3,2023,0,0,0
2023-04-09 16:22:00,S4,L3,19,rainy,34.3,16,9,4,2023,6,1,1
2023-10-04 10:06:00,S5,L1,20,cloudy,21.1,10,4,10,2023,2,0,0
2023-06-06 15:54:00,S5,L2,25,rainy,20.7,15,6,6,2023,1,0,0
2023-10-29 12:35:00,S1,L2,17,rainy,23.3,12,29,10,2023,6,1,1
2023-11-11 07:25:00,S1,L3,21,rainy,24.6,7,11,11,2023,5,1,0
2023-08-23 12:24:00,S5,L1,20,cloudy,30.3,12,23,8,2023,2,0,0
2023-11-30 16:16:00,S2,L2,15,rainy,33.6,16,30,11,2023,3,0,0
2023-07-16 12:13:00,S5,L3,19,cloudy,33.5,12,16,7,2023,6,1,0
2023-04-11 23:14:00,S5,L2,26,cloudy,30.3,23,11,4,2023,1,0,0
2023-12-31 18:27:00,S3,L1,28,cloudy,19.0,18,31,12,2023,6,1,0
2023-02-23 15:32:00,S3,L3,23,rainy,19.0,15,23,2,2023,3,0,0
2023-09-07 23:22:00,S3,L2,16,cloudy,30.7,23,7,9,2023,3,0,1
2023-11-07 03:33:00,S2,L3,17,cloudy,19.1,3,7,11,2023,1,0,0
2023-04-02 03:38:00,S2,L1,25,sunny,29.8,3,2,4,2023,6,1,0
2023-06-18 09:17:00,S5,L3,27,rainy,28.4,9,18,6,2023,6,1,0
2023-01-25 13:52:00,S3,L1,18,sunny,24.7,13,25,1,2023,2,0,0
2023-10-23 13:15:00,S2,L2,28,sunny,14.3,13,23,10,2023,0,0,0
2023-05-03 01:54:00,S1,L1,21,rainy,28.0,1,3,5,2023,2,0,0
2023-04-16 11:49:00,S5,L2,17,sunny,29.6,11,16,4,2023,6,1,1
2023-09-19 06:06:00,S4,L2,19,cloudy,24.2,6,19,9,2023,1,0,0
2023-08-11 18:55:00,S5,L1,23,sunny,21.5,18,11,8,2023,4,0,1
2023-06-25 07:19:00,S4,L2,27,sunny,28.5,7,25,6,2023,6,1,1
2023-07-12 08:11:00,S3,L3,13,cloudy,19.7,8,12,7,2023,2,0,1
2023-11-28 16:15:00,S4,L2,17,sunny,30.1,16,28,11,2023,1,0,0
2023-07-30 20:00:00,S3,L1,23,cloudy,32.3,20,30,7,2023,6,1,0
2023-02-01 03:59:00,S1,L3,20,rainy,17.2,3,1,2,2023,2,0,0
2023-11-28 20:43:00,S4,L3,24,sunny,24.4,20,28,11,2023,1,0,0
2023-05-17 14:13:00,S5,L2,22,rainy,26.8,14,17,5,2023,2,0,0
2023-05-16 05:01:00,S3,L2,15,sunny,26.9,5,16,5,2023,1,0,1
2023-01-02 22:21:00,S5,L1,19,cloudy,22.6,22,2,1,2023,0,0,0
2023-01-20 08:42:00,S2,L3,15,sunny,20.3,8,20,1,2023,4,0,0
2023-07-24 00:44:00,S3,L1,13,rainy,24.7,0,24,7,2023,0,0,0
2023-06-24 15:12:00,S4,L2,21,cloudy,30.2,15,24,6,2023,5,1,0
2023-11-22 13:58:00,S3,L3,24,cloudy,29.9,13,22,11,2023,2,0,0
2023-05-20 09:15:00,S5,L1,23,rainy,29.9,9,20,5,2023,5,1,0
2023-06-28 01:12:00,S1,L1,18,rainy,33.3,1,28,6,2023,2,0,0
2023-10-24 21:03:00,S3,L1,20,sunny,21.8,21,24,10,2023,1,0,0
2023-11-07 21:49:00,S4,L1,22,sunny,25.1,21,7,11,2023,1,0,0
2023-02-08 16:33:00,S2,L1,16,cloudy,26.1,16,8,2,2023,2,0,0
2023-02-10 12:21:00,S1,L3,21,rainy,12.6,12,10,2,2023,4,0,0
2023-07-05 09:40:00,S2,L1,20,rainy,28.1,9,5,7,2023,2,0,0
2023-10-08 21:40:00,S3,L3,16,sunny,26.9,21,8,10,2023,6,1,0
2023-11-07 02:44:00,S5,L1,14,sunny,21.3,2,7,11,2023,1,0,0
2023-06-16 15:06:00,S5,L2,21,cloudy,31.4,15,16,6,2023,4,0,0
2023-12-30 21:48:00,S4,L2,18,rainy,31.0,21,30,12,2023,5,1,1
2023-03-27 06:09:00,S5,L1,22,rainy,29.0,6,27,3,2023,0,0,0
2023-04-09 21:31:00,S1,L2,25,rainy,18.5,21,9,4,2023,6,1,0
2023-09-01 22:25:00,S5,L3,15,rainy,22.1,22,1,9,2023,4,0,0
2023-01-26 02:05:00,S4,L1,16,sunny,28.5,2,26,1,2023,3,0,0
2023-02-08 21:04:00,S3,L3,14,sunny,24.3,21,8,2,2023,2,0,1
2023-04-28 12:44:00,S3,L1,21,sunny,25.8,12,28,4,2023,4,0,0
2023-03-03 22:11:00,S5,L2,12,cloudy,21.5,22,3,3,2023,4,0,0
2023-08-02 20:45:00,S2,L3,20,rainy,28.0,20,2,8,2023,2,0,0
2023-08-24 00:18:00,S3,L2,28,sunny,34.5,0,24,8,2023,3,0,0
2023-09-29 15:45:00,S5,L2,26,rainy,28.6,15,29,9,2023,4,0,0
2023-12-29 10:10:00,S4,L1,17,sunny,31.9,10,29,12,2023,4,0,0
2023-06-14 11:57:00,S5,L3,19,cloudy,31.4,11,14,6,2023,2,0,0
2023-09-20 06:40:00,S3,L2,19,sunny,25.2,6,20,9,2023,2,0,0
2023-10-25 01:17:00,S4,L1,16,cloudy,26.1,1,25,10,2023,2,0,0
2023-04-13 16:43:00,S5,L1,30,rainy,34.4,16,13,4,2023,3,0,0
2023-04-23 23:54:00,S1,L1,23,sunny,30.7,23,23,4,2023,6,1,1
2023-08-16 01:56:00,S4,L2,20,sunny,31.8,1,16,8,2023,2,0,0
2023-10-17 22:15:00,S1,L1,32,sunny,27.8,22,17,10,2023,1,0,0
2023-06-23 11:09:00,S2,L3,22,rainy,25.0,11,23,6,2023,4,0,0
2023-08-20 05:01:00,S4,L3,19,cloudy,25.6,5,20,8,2023,6,1,0
2023-11-30 08:04:00,S1,L2,28,cloudy,33.9,8,30,11,2023,3,0,0
2023-03-30 11:02:00,S3,L3,14,sunny,27.0,11,30,3,2023,3,0,0
2023-10-23 12:18:00,S3,L1,28,rainy,33.2,12,23,10,2023,0,0,1
2023-05-03 06:51:00,S2,L2,23,cloudy,34.0,6,3,5,2023,2,0,0
2023-01-23 19:20:00,S4,L1,8,cloudy,31.6,19,23,1,2023,0,0,0
2023-04-08 11:15:00,S4,L2,18,cloudy,31.0,11,8,4,2023,5,1,0
2023-06-28 15:46:00,S4,L2,21,cloudy,35.5,15,28,6,2023,2,0,1
2023-12-03 08:08:00,S2,L1,18,cloudy,22.8,8,3,12,2023,6,1,0
2023-08-15 10:39:00,S4,L3,20,sunny,24.9,10,15,8,2023,1,0,0
2023-11-06 07:24:00,S3,L3,19,sunny,20.7,7,6,11,2023,0,0,0
2023-01-21 02:29:00,S1,L2,17,sunny,19.5,2,21,1,2023,5,1,0
2023-02-09 04:30:00,S3,L1,18,cloudy,26.8,4,9,2,2023,3,0,0
2023-10-16 18:31:00,S3,L1,20,cloudy,28.3,18,16,10,2023,0,0,0
2023-07-08 22:15:00,S1,L2,18,cloudy,29.5,22,8,7,2023,5,1,1
2023-12-07 08:37:00,S3,L3,18,sunny,23.5,8,7,12,2023,3,0,0
2023-03-14 20:10:00,S2,L1,24,cloudy,24.9,20,14,3,2023,1,0,0
2023-11-07 11:12:00,S1,L3,28,sunny,31.2,11,7,11,2023,1,0,0
2023-11-12 18:36:00,S3,L3,17,cloudy,19.7,18,12,11,2023,6,1,0
2023-11-23 22:39:00,S5,L2,21,sunny,27.1,22,23,11,2023,3,0,0
2023-04-24 22:15:00,S3,L2,15,rainy,33.5,22,24,4,2023,0,0,0
2023-02-16 02:04:00,S2,L3,20,cloudy,25.7,2,16,2,2023,3,0,0
2023-05-27 11:25:00,S4,L1,16,cloudy,24.9,11,27,5,2023,5,1,0
2023-05-04 12:44:00,S3,L1,15,sunny,33.2,12,4,5,2023,3,0,0
2023-04-20 21:00:00,S4,L2,23,cloudy,19.9,21,20,4,2023,3,0,0
2023-07-24 21:00:00,S5,L3,16,sunny,23.0,21,24,7,2023,0,0,0
2023-07-04 05:02:00,S3,L1,17,sunny,23.2,5,4,7,2023,1,0,0
2023-02-19 04:19:00,S1,L1,21,rainy,30.5,4,19,2,2023,6,1,0
2023-09-04 09:29:00,S4,L2,21,rainy,19.0,9,4,9,2023,0,0,1
2023-06-25 19:54:00,S5,L3,19,cloudy,33.2,19,25,6,2023,6,1,0
2023-12-05 15:42:00,S1,L1,15,cloudy,26.9,15,5,12,2023,1,0,0
2023-05-21 21:16:00,S1,L2,21,sunny,32.2,21,21,5,2023,6,1,0
2023-08-10 03:38:00,S1,L1,28,sunny,33.2,3,10,8,2023,3,0,0
2023-04-13 18:37:00,S1,L1,26,sunny,23.1,18,13,4,2023,3,0,0
2023-08-10 09:36:00,S3,L1,24,sunny,27.1,9,10,8,2023,3,0,0
2023-07-01 10:25:00,S3,L2,17,cloudy,25.9,10,1,7,2023,5,1,0
2023-05-12 00:02:00,S3,L3,17,rainy,26.7,0,12,5,2023,4,0,0
2023-10-05 04:16:00,S5,L2,22,cloudy,24.2,4,5,10,2023,3,0,0
2023-05-21 21:29:00,S5,L3,33,cloudy,32.6,21,21,5,2023,6,1,0
2023-08-27 21:35:00,S5,L1,27,cloudy,26.1,21,27,8,2023,6,1,0
2023-06-29 14:42:00,S2,L3,21,rainy,25.3,14,29,6,2023,3,0,0
2023-02-26 13:42:00,S5,L1,20,cloudy,32.6,13,26,2,2023,6,1,0
2023-02-24 04:58:00,S3,L1,19,rainy,31.2,4,24,2,2023,4,0,0
2023-10-09 08:31:00,S3,L2,27,sunny,28.4,8,9,10,2023,0,0,0
2023-09-01 16:33:00,S2,L1,19,cloudy,25.0,16,1,9,2023,4,0,0
2023-05-15 23:11:00,S2,L2,18,sunny,34.3,23,15,5,2023,0,0,0
2023-07-01 01:56:00,S5,L3,18,sunny,21.7,1,1,7,2023,5,1,0
2023-04-07 13:57:00,S4,L3,17,sunny,32.4,13,7,4,2023,4,0,0
2023-06-18 16:16:00,S2,L1,18,cloudy,30.1,16,18,6,2023,6,1,0
2023-04-19 04:26:00,S1,L2,21,sunny,20.7,4,19,4,2023,2,0,0
2023-08-01 21:35:00,S3,L1,20,cloudy,27.4,21,1,8,2023,1,0,1
2023-06-13 11:40:00,S1,L2,17,sunny,20.4,11,13,6,2023,1,0,0
2023-06-28 14:44:00,S3,L2,12,cloudy,25.3,14,28,6,2023,2,0,0
2023-01-10 05:18:00,S3,L2,24,cloudy,28.4,5,10,1,2023,1,0,1
2023-03-14 08:24:00,S2,L3,19,cloudy,21.9,8,14,3,2023,1,0,0
2023-04-11 15:12:00,S2,L2,27,sunny,15.3,15,11,4,2023,1,0,0
2023-07-10 02:18:00,S1,L3,24,cloudy,26.4,2,10,7,2023,0,0,0
2023-08-25 15:04:00,S3,L2,15,sunny,28.1,15,25,8,2023,4,0,1
2023-01-16 04:08:00,S1,L3,15,rainy,25.1,4,16,1,2023,0,0,0
2023-07-18 20:56:00,S4,L3,21,sunny,26.9,20,18,7,2023,1,0,0
2023-05-02 10:18:00,S1,L3,19,sunny,26.1,10,2,5,2023,1,0,1
2023-02-22 20:55:00,S5,L1,13,cloudy,21.9,20,22,2,2023,2,0,0
2023-02-25 06:39:00,S1,L2,19,sunny,36.7,6,25,2,2023,5,1,0
2023-03-06 10:32:00,S5,L1,22,rainy,28.6,10,6,3,2023,0,0,0
2023-02-16 19:49:00,S5,L2,16,cloudy,24.9,19,16,2,2023,3,0,0
2023-06-21 14:02:00,S5,L2,18,sunny,22.9,14,21,6,2023,2,0,0
2023-04-18 09:05:00,S4,L1,17,sunny,25.0,9,18,4,2023,1,0,0
2023-08-19 15:03:00,S1,L3,15,cloudy,25.2,15,19,8,2023,5,1,0
2023-03-22 12:53:00,S1,L2,18,cloudy,27.2,12,22,3,2023,2,0,0
2023-02-06 11:02:00,S4,L3,18,sunny,32.7,11,6,2,2023,0,0,0
2023-06-07 17:31:00,S3,L1,20,sunny,23.0,17,7,6,2023,2,0,0
2023-08-18 18:15:00,S2,L3,20,cloudy,27.9,18,18,8,2023,4,0,0
